Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;IDSubsegment;Subsegment;Technology;SizeClasse;EmConcept;KM;%OfSubsegment;EFA;EFA_weighted;EFA_km;EFA_km_weighted;EFA_WTT;EFA_WTT_km;EFA_WTW;EFA_WTW_km
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,0-1h,0-1km;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;0.020710666;0.006990369;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,0-1h,0-1km;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;0.015354397;0.006990369;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,0-1h,0-1km;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;0.015354397;0.006990369;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,0-1h,0-1km;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;0.015354397;0.006990369;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,0-1h,0-1km;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;0.00198324;0.006990369;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,0-1h,0-1km;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;0.001765896;0.006990369;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,0-1h,0-1km;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;0.001460759;0.006990369;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,0-1h,0-1km;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;0.00100663;0.006990369;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,0-1h,0-1km;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;0.000472653;0.006990369;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,0-1h,0-1km;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;0.000367719;0.006990369;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,0-1h,0-1km;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;0.000530346;0.006990369;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;0.18346037;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;0.149687633;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;0.090340599;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;0.082142249;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;0.052328359;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;0.038795006;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;0.038795006;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;0.038795006;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;0.002950183;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;0.002697658;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;0.002332015;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;0.001756296;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;0.000826044;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;0.000642827;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,1-2h,0-1km;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;0.000927549;0.017293079;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;0.23271963;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;0.189907357;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;0.114614315;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;0.104213133;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;0.066388525;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;0.049218874;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;0.049218874;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;0.049218874;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;0.003310813;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;0.003034247;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;0.002632422;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;0.001996149;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;0.000938986;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;0.000730734;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,2-3h,0-1km;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;0.001054431;0.021835422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;0.265986174;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;0.217170477;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;0.131070241;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;0.11917571;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;0.075920366;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;0.056285556;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;0.056285556;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;0.056285556;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;0.003690375;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;0.003383494;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;0.002937336;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;0.00223012;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;0.001049071;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;0.000816408;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,3-4h,0-1km;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;0.001178064;0.024946729;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;0.289820433;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;0.236722499;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;0.142877117;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;0.12991111;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;0.082759306;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;0.061355785;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;0.061355785;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;0.061355785;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;0.003973111;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;0.003643429;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;0.003163976;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;0.0024036;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;0.001130691;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;0.000879928;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,4-5h,0-1km;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;0.001269726;0.027181422;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;0.304339767;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;0.248581767;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;0.150034919;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;0.136419356;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;0.086905353;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;0.064429566;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;0.064429566;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;0.064429566;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;0.004172154;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;0.003825957;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;0.003322484;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;0.002524014;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;0.001187336;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;0.00092401;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,5-6h,0-1km;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;0.001333337;0.02854315;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;0.3188591;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;0.260441005;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;111930;PC petrol Euro-3;petrol (4S);>=2L;PC petrol Euro-3;175838.9844;0.019227868;0.157192737;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;111940;PC petrol Euro-4;petrol (4S);>=2L;PC petrol Euro-4;145779.25;0.031943236;0.142927602;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;111950;PC petrol Euro-5;petrol (4S);>=2L;PC petrol Euro-5;106131.7969;0.058916871;0.0910514;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;111961;PC petrol Euro-6ab;petrol (4S);>=2L;PC petrol Euro-6ab;66197.00781;0.082369171;0.067503348;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;111965;PC petrol Euro-6c;petrol (4S);>=2L;PC petrol Euro-6c;43431.35938;0.043270264;0.067503348;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;111968;PC petrol Euro-6d;petrol (4S);>=2L;PC petrol Euro-6d;19861.0625;0.064392313;0.067503348;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;121910;PC diesel Euro-1;diesel;<1,4L;PC diesel Euro-1;377537.25;0.001675499;0.004371198;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;121921;PC diesel Euro-2 (DPF);diesel;<1,4L;PC diesel Euro-2 (DPF);336490.3125;0.006963221;0.004008484;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;121931;PC diesel Euro-3 (DPF);diesel;<1,4L;PC diesel Euro-3 (DPF);284639.1563;0.041854195;0.003480991;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;121940;PC diesel Euro-4;diesel;<1,4L;PC diesel Euro-4;222993.3906;1.82862e-09;0.002644429;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;121950;PC diesel Euro-5;diesel;<1,4L;PC diesel Euro-5;159892.3125;0.193180934;0.001243981;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;121965;PC diesel Euro-6c;diesel;<1,4L;PC diesel Euro-6c;57040.42969;0.048191596;0.000968092;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,6-7h,0-1km;121955;PC diesel Euro-6ab;diesel;<1,4L;PC diesel Euro-6ab;94579.64063;0.114155054;0.001396947;0.029904872;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,7-8h,0-1km;111910;PC petrol Euro-1;petrol (4S);>=2L;PC petrol Euro-1;210318.5938;0.001219307;0.333378434;0.031266604;NA;NA;NA;NA;NA;NA
2021ParcAuto_LCA[4.1];pass. car;2021;REF F HB41;CH4;Urban;TØ,7-8h,0-1km;111920;PC petrol Euro-2;petrol (4S);>=2L;PC petrol Euro-2;196643.7813;0.008536982;0.272300243;0.031266604;NA;NA;NA;NA;NA;NA
