Case;VehCat;Year;TrafficScenario;Component;RoadCat;TrafficSit;Gradient;V_weighted;EFA_weighted;AmbientCondPattern;EFA_WTT_weighted;EFA_WTW_weighted
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;RUR/Distr-sin./100/St+Go;0%;14.91899109;0.008509518;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Local/50/Freeflow;0%;46.53916931;0.005286529;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Local/50/St+Go;0%;12.48533154;0.00912048;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Local/60/Freeflow;0%;55.08581924;0.00425049;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Local/60/St+Go;0%;13.27598763;0.010090118;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;RUR/Local/70/Freeflow;0%;63.6858902;0.004440563;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;RUR/Local/70/St+Go;0%;14.40676308;0.00938262;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;RUR/Local/80/Freeflow;0%;72.18523407;0.004430947;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;RUR/Local/80/St+Go;0%;15.48021507;0.00895305;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Local-sin./50/Freeflow;0%;41.93020248;0.005429452;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Local-sin./50/St+Go;0%;12.48839855;0.009120259;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Local-sin./60/Freeflow;0%;48.74945068;0.00524007;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Local-sin./60/St+Go;0%;14.42250538;0.008049929;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;RUR/Local-sin./70/Freeflow;0%;57.36956024;0.00539833;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;RUR/Local-sin./70/St+Go;0%;14.42250633;0.008049928;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;RUR/Local-sin./80/Freeflow;0%;65.22600555;0.005022054;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;RUR/Local-sin./80/St+Go;0%;14.92547131;0.008509302;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Access/30/Freeflow;0%;33.69337463;0.005209213;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Access/30/St+Go;0%;9.621912003;0.009849495;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Access/40/Freeflow;0%;38.44244385;0.005643557;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Access/40/St+Go;0%;11.82721329;0.009016165;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Access/50/Freeflow;0%;43.90235519;0.005219904;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;RUR/Access/50/St+Go;0%;12.48865891;0.009120233;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;MW;URB/MW-Nat./80/Freeflow;0%;79.03363037;0.003817805;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;MW;URB/MW-Nat./80/St+Go;0%;15.47885513;0.008953718;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;MW;URB/MW-Nat./90/Freeflow;0%;88.43366241;0.003768051;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;MW;URB/MW-Nat./90/St+Go;0%;17.92218399;0.00838267;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;MW;URB/MW-Nat./100/Freeflow;0%;96.93362427;0.004164064;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;MW;URB/MW-Nat./100/St+Go;0%;17.92219162;0.008378872;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;MW;URB/MW-Nat./110/Freeflow;0%;106.4404526;0.004688817;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;MW;URB/MW-Nat./110/St+Go;0%;17.92109489;0.008379602;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;MW;URB/MW-Nat./120/Freeflow;0%;115.9400406;0.00522038;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;MW;URB/MW-Nat./120/St+Go;0%;17.92113495;0.008379158;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;MW;URB/MW-Nat./130/Freeflow;0%;126.038681;0.005716542;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;MW;URB/MW-Nat./130/St+Go;0%;17.91689301;0.008377175;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/MW-City/60/Freeflow;0%;62.73363876;0.003305983;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/MW-City/60/St+Go;0%;13.27599525;0.010093552;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/MW-City/70/Freeflow;0%;69.43365479;0.003337889;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/MW-City/70/St+Go;0%;14.40676308;0.009381337;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/MW-City/80/Freeflow;0%;79.03363037;0.003817805;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/MW-City/80/St+Go;0%;15.47885513;0.008953718;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/MW-City/90/Freeflow;0%;88.43366241;0.003768051;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/MW-City/90/St+Go;0%;17.92218399;0.00838267;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/MW-City/100/Freeflow;0%;96.93362427;0.004164064;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/MW-City/100/St+Go;0%;17.92219162;0.008378872;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/MW-City/110/Freeflow;0%;106.4404526;0.004688817;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/MW-City/110/St+Go;0%;17.92109489;0.008379602;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Trunk-Nat./70/Freeflow;0%;65.83341217;0.004702715;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Trunk-Nat./70/St+Go;0%;14.40676308;0.00938262;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Trunk-Nat./80/Freeflow;0%;74.38507843;0.004505518;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Trunk-Nat./80/St+Go;0%;15.47885513;0.008952972;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Trunk-Nat./90/Freeflow;0%;86.32706451;0.004053331;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Trunk-Nat./90/St+Go;0%;15.47711849;0.008957046;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Trunk-Nat./100/Freeflow;0%;95.18093109;0.003962417;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Trunk-Nat./100/St+Go;0%;17.92463303;0.008380621;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Trunk-Nat./110/Freeflow;0%;103.0821686;0.004284344;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Trunk-Nat./110/St+Go;0%;17.92001534;0.008381795;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Trunk-City/50/Freeflow;0%;49.35813141;0.004750844;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Trunk-City/50/St+Go;0%;12.4886713;0.009120228;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Trunk-City/60/Freeflow;0%;57.21209335;0.004884579;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Trunk-City/60/St+Go;0%;12.48867226;0.009120228;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Trunk-City/70/Freeflow;0%;65.83341217;0.004702715;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Trunk-City/70/St+Go;0%;14.40676308;0.00938262;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Trunk-City/80/Freeflow;0%;74.38507843;0.004505518;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Trunk-City/80/St+Go;0%;15.47885513;0.008952972;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Trunk-City/90/Freeflow;0%;86.32706451;0.004053331;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Trunk-City/90/St+Go;0%;15.47711849;0.008957046;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Distr/30/Freeflow;0%;31.04372978;0.004863539;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Distr/30/St+Go;0%;9.621912003;0.009849495;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Distr/40/Freeflow;0%;39.04907227;0.004169446;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Distr/40/St+Go;0%;11.82721329;0.009016165;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Distr/50/Freeflow;0%;42.95036697;0.005280727;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Distr/50/St+Go;0%;12.48869419;0.009120224;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Distr/60/Freeflow;0%;52.0008049;0.005087348;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Distr/60/St+Go;0%;12.4885006;0.009120331;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Distr/70/Freeflow;0%;66.27461243;0.004685073;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Distr/70/St+Go;0%;14.40466785;0.009382852;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Distr/80/Freeflow;0%;70.11457825;0.00408304;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Rural;URB/Distr/80/St+Go;0%;15.47916317;0.008951851;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Local/30/Freeflow;0%;30.15937805;0.005208188;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Local/30/St+Go;0%;9.621912003;0.009849495;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Local/40/Freeflow;0%;38.11209869;0.00452138;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Local/40/St+Go;0%;11.82717133;0.009016179;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Local/50/Freeflow;0%;41.66275406;0.004834649;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Local/50/St+Go;0%;12.48867226;0.009120228;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Local/60/Freeflow;0%;51.16711807;0.005093521;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Local/60/St+Go;0%;12.48855686;0.009120242;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Access/30/Freeflow;0%;28.91270638;0.005453335;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Access/30/St+Go;0%;9.621912003;0.009849495;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Access/40/Freeflow;0%;35.62505722;0.005107441;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Access/40/St+Go;0%;11.82716274;0.009016179;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Access/50/Freeflow;0%;40.68207169;0.005465418;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;CH4;Urban;URB/Access/50/St+Go;0%;12.48869419;0.009120224;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/80/Freeflow;0%;82.81607056;0.003229957;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/80/St+Go;0%;15.47885513;0.009253254;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/90/Freeflow;0%;92.81604004;0.003559081;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/90/St+Go;0%;17.92219162;0.008457264;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/100/Freeflow;0%;102.0331345;0.003544269;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/100/St+Go;0%;17.92219162;0.008456907;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/110/Freeflow;0%;112.0321503;0.003748216;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/110/St+Go;0%;17.92120361;0.008459098;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/120/Freeflow;0%;122.0303116;0.004271699;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/120/St+Go;0%;17.91460991;0.008454438;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/130/Freeflow;0%;132.6271362;0.005001325;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/130/St+Go;0%;17.92098045;0.008457467;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/>130/Freeflow;0%;142.7669373;0.006944004;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/MW/>130/St+Go;0%;17.91754341;0.008458735;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/Semi-MW/90/Freeflow;0%;87.65540314;0.003676703;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/Semi-MW/90/St+Go;0%;17.91978836;0.008455675;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/Semi-MW/110/Freeflow;0%;106.9844055;0.003933154;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;MW;RUR/Semi-MW/110/St+Go;0%;17.91928673;0.008454314;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Trunk/60/Freeflow;0%;62.06960678;0.003880166;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Trunk/60/St+Go;0%;13.27766705;0.010757716;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Trunk/70/Freeflow;0%;71.14556122;0.003950157;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Trunk/70/St+Go;0%;14.40660191;0.009917442;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Trunk/80/Freeflow;0%;79.04332733;0.003290953;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Trunk/80/St+Go;0%;15.47891235;0.009254702;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Trunk/90/Freeflow;0%;87.65540314;0.003676703;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Trunk/90/St+Go;0%;15.47174454;0.009257947;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Trunk/100/Freeflow;0%;96.43128204;0.003673608;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Trunk/100/St+Go;0%;17.9192524;0.008454951;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Trunk/110/Freeflow;0%;106.9844055;0.003933154;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Trunk/110/St+Go;0%;17.91928673;0.008454314;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Distr/50/Freeflow;0%;48.93725204;0.004251618;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Distr/50/St+Go;0%;12.48867226;0.010276349;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Distr/60/Freeflow;0%;57.93897247;0.003745058;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Distr/60/St+Go;0%;13.27599525;0.01076062;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr/70/Freeflow;0%;66.94226074;0.003761022;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr/70/St+Go;0%;14.40682983;0.009916805;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr/80/Freeflow;0%;76.14403534;0.003731516;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr/80/St+Go;0%;15.47885513;0.009255097;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr/90/Freeflow;0%;85.08071899;0.003820913;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr/90/St+Go;0%;15.47851944;0.009255811;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr/100/Freeflow;0%;94.0226593;0.004113545;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr/100/St+Go;0%;17.93109322;0.008456232;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Distr-sin./50/Freeflow;0%;43.23242569;0.004865356;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Distr-sin./50/St+Go;0%;12.48866558;0.010276327;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Distr-sin./60/Freeflow;0%;51.42971039;0.00426507;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Distr-sin./60/St+Go;0%;14.40879345;0.009374574;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr-sin./70/Freeflow;0%;60.36349487;0.004033979;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr-sin./70/St+Go;0%;14.41936111;0.009372832;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr-sin./80/Freeflow;0%;68.63941193;0.00413688;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr-sin./80/St+Go;0%;14.92584133;0.009381617;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr-sin./90/Freeflow;0%;76.76605225;0.004319263;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr-sin./90/St+Go;0%;14.92581272;0.00938183;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr-sin./100/Freeflow;0%;85.02166748;0.004375258;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Distr-sin./100/St+Go;0%;14.91899109;0.00938381;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Local/50/Freeflow;0%;46.53916931;0.004930979;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Local/50/St+Go;0%;12.48533154;0.01027738;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Local/60/Freeflow;0%;55.08581924;0.004065745;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Local/60/St+Go;0%;13.27598763;0.010761274;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Local/70/Freeflow;0%;63.6858902;0.00392236;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Local/70/St+Go;0%;14.40676308;0.009917064;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Local/80/Freeflow;0%;72.18523407;0.00388382;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Rural;RUR/Local/80/St+Go;0%;15.48021507;0.009255493;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Local-sin./50/Freeflow;0%;41.93020248;0.005141655;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Local-sin./50/St+Go;0%;12.48839855;0.010276207;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Local-sin./60/Freeflow;0%;48.74945068;0.004747094;Ø/France - Avg;;
Average_OnlyCar_Marjolaine[4.1];pass. car;2022;REF F HB41;NMHC;Urban;RUR/Local-sin./60/St+Go;0%;14.42250538;0.009369344;Ø/France - Avg;;
