Case;VehCat;Year;TrafficScenario;Component;RoadCat;AmbientCondPattern;IDSubsegment;Subsegment;Technology;SizeClasse;EmConcept;KM;%OfSubsegment;EFA;EFA_weighted;EFA_km;EFA_km_weighted;EFA_WTT;EFA_WTT_km;EFA_WTW;EFA_WTW_km
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;111904;PC petrol ECE-15'04;petrol (4S);not specified;PC P Euro-0;220604.8594;7.97233E-05;156.7330475;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;210318.5938;0.001219307;133.3018646;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;111920;PC petrol Euro-2;petrol (4S);not specified;PC P Euro-2;196643.7813;0.008536982;153.8453522;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;111930;PC petrol Euro-3;petrol (4S);not specified;PC P Euro-3;175838.9844;0.019227868;188.5629578;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;111940;PC petrol Euro-4;petrol (4S);not specified;PC P Euro-4;145779.25;0.031943236;246.1393585;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;111950;PC petrol Euro-5;petrol (4S);not specified;PC P Euro-5;106131.7969;0.058916871;164.0545959;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;111961;PC petrol Euro-6ab;petrol (4S);not specified;PC P Euro-6ab;66197.00781;0.082369171;164.0545959;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;111965;PC petrol Euro-6c;petrol (4S);not specified;PC P Euro-6cd;43431.35938;0.043270264;164.0545959;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;111968;PC petrol Euro-6d;petrol (4S);not specified;PC P Euro-6cd;19861.0625;0.064392313;159.5026855;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;121909;PC diesel 1986-1988;diesel;not specified;PC D Euro-0;406572.9063;3.87844E-05;129.4946289;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;121910;PC diesel Euro-1;diesel;not specified;PC D Euro-1;377537.25;0.001675499;118.7581787;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;121921;PC diesel Euro-2 (DPF);diesel;not specified;PC D Euro-2;336490.3125;0.006963221;115.1581116;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;284639.1563;7.01486E-18;94.30190277;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;121931;PC diesel Euro-3 (DPF);diesel;not specified;PC D Euro-3 (DPF);284639.1563;0.041854195;94.30196381;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;121940;PC diesel Euro-4;diesel;not specified;PC D Euro-4;222993.3906;1.82862E-09;89.58055878;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;121941;PC diesel Euro-4 (DPF);diesel;not specified;PC D Euro-4 (DPF);222993.3906;0.163578942;89.58055878;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;121950;PC diesel Euro-5;diesel;not specified;PC D Euro-5;159892.3125;0.193180934;91.94524384;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;121965;PC diesel Euro-6c;diesel;not specified;PC D Euro-6c;57040.42969;0.048191596;91.94524384;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;121955;PC diesel Euro-6ab;diesel;not specified;PC D Euro-6ab;94579.64063;0.114155054;91.94524384;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;121969;PC diesel Euro-6d;diesel;not specified;PC D Euro-6d;25846.60352;0.070998907;91.94524384;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;121953;PC diesel Euro-5 EA189 after software update;diesel;not specified;PC D Euro-5;159892.3125;0.02608707;91.35608673;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;132942;PC CNG/petrol Euro-4_(P);bifuel CNG/petrol;not specified;PC P Euro-4;182447.9688;1.31756E-06;239.309906;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;132952;PC CNG/petrol Euro-5_(P);bifuel CNG/petrol;not specified;PC P Euro-5;137575.3594;7.67932E-07;159.5026855;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;132962;PC CNG/petrol Euro-6_(P);bifuel CNG/petrol;not specified;PC P Euro-6ab;41605.75391;2.89897E-06;159.5026855;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;141942;PC FFV Euro-4 _(P);flex-fuel E85;not specified;PC P Euro-4;175884.0469;1.05755E-05;232.6699524;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;141952;PC FFV Euro-5 _(P);flex-fuel E85;not specified;PC P Euro-5;147831.0625;1.78275E-05;155.0770874;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;141962;PC FFV Euro-6 _(P);flex-fuel E85;not specified;PC P Euro-6ab;42676.96484;1.83909E-05;155.0770874;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;153901;PC BEV;electricity;not specified;PC BEV;43923.83594;0.010530412;0;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;154951;PC PHEV petrol Euro-5_(El);Plug-in Hybrid petrol/electric;not specified;PC PHEV;113248.4688;7.021E-05;0;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;154952;PC PHEV petrol Euro-5_(P);Plug-in Hybrid petrol/electric;not specified;PC P Euro-5;113248.4688;0.000105315;150.7742767;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;154964;PC PHEV petrol Euro-6ab_(El);Plug-in Hybrid petrol/electric;not specified;PC PHEV;63851.94922;0.00099195;0;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;154965;PC PHEV petrol Euro-6ab_(P);Plug-in Hybrid petrol/electric;not specified;PC P Euro-6ab;63851.94922;0.001487925;150.7742767;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;154957;PC PHEV petrol Euro-6d_(El);Plug-in Hybrid petrol/electric;not specified;PC PHEV;23187.92969;0.002043828;0;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;154958;PC PHEV petrol Euro-6d_(P);Plug-in Hybrid petrol/electric;not specified;PC P Euro-6ab;23187.92969;0.003065743;146.5908508;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;155951;PC PHEV diesel Euro-5_(El);Plug-in Hybrid diesel/electric;not specified;PC PHEV;167474.75;9.8622E-06;0;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;155952;PC PHEV diesel Euro-5_(D);Plug-in Hybrid diesel/electric;not specified;PC D Euro-5;167474.75;9.8622E-06;90.77069855;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;155964;PC PHEV diesel Euro-6ab_(El);Plug-in Hybrid diesel/electric;not specified;PC PHEV;81889.02344;4.11048E-05;0;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;155965;PC PHEV diesel Euro-6ab_(D);Plug-in Hybrid diesel/electric;not specified;PC D Euro-6ab;81889.02344;4.11048E-05;91.35608673;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;155957;PC PHEV diesel Euro-6d_(El);Plug-in Hybrid diesel/electric;not specified;PC PHEV;28318.78125;8.30709E-05;0;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;155958;PC PHEV diesel Euro-6d_(D);Plug-in Hybrid diesel/electric;not specified;PC D Euro-6ab;28318.78125;8.30709E-05;90.77069855;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;161922;PC LPG/petrol Euro-2_(P);bifuel LPG/petrol;not specified;PC P Euro-2;237678.8594;1.1714E-06;149.5767212;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;161932;PC LPG/petrol Euro-3_(P);bifuel LPG/petrol;not specified;PC P Euro-3;218542.3906;7.41075E-06;183.3310242;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;161942;PC LPG/petrol Euro-4_(P);bifuel LPG/petrol;not specified;PC P Euro-4;168958.2813;7.69436E-05;226.2142181;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;161952;PC LPG/petrol Euro-5_(P);bifuel LPG/petrol;not specified;PC P Euro-5;153128.6719;4.32505E-05;146.5908508;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,11-12h,1-2km;161962;PC LPG/petrol Euro-6_(P);bifuel LPG/petrol;not specified;PC P Euro-6ab;38473.07422;3.69473E-05;142.5234985;115.4725494;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;111904;PC petrol ECE-15'04;petrol (4S);not specified;PC P Euro-0;220604.8594;7.97233E-05;163.6129608;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;210318.5938;0.001219307;139.1532593;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;111920;PC petrol Euro-2;petrol (4S);not specified;PC P Euro-2;196643.7813;0.008536982;160.5985107;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;111930;PC petrol Euro-3;petrol (4S);not specified;PC P Euro-3;175838.9844;0.019227868;196.8400726;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;111940;PC petrol Euro-4;petrol (4S);not specified;PC P Euro-4;145779.25;0.031943236;256.9438477;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;111950;PC petrol Euro-5;petrol (4S);not specified;PC P Euro-5;106131.7969;0.058916871;171.2559052;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;111961;PC petrol Euro-6ab;petrol (4S);not specified;PC P Euro-6ab;66197.00781;0.082369171;171.2559052;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;111965;PC petrol Euro-6c;petrol (4S);not specified;PC P Euro-6cd;43431.35938;0.043270264;171.2559052;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;111968;PC petrol Euro-6d;petrol (4S);not specified;PC P Euro-6cd;19861.0625;0.064392313;166.5041809;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;121909;PC diesel 1986-1988;diesel;not specified;PC D Euro-0;406572.9063;3.87844E-05;135.178894;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;121910;PC diesel Euro-1;diesel;not specified;PC D Euro-1;377537.25;0.001675499;123.9711609;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;121921;PC diesel Euro-2 (DPF);diesel;not specified;PC D Euro-2;336490.3125;0.006963221;120.2130737;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;284639.1563;7.01486E-18;98.44136047;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;121931;PC diesel Euro-3 (DPF);diesel;not specified;PC D Euro-3 (DPF);284639.1563;0.041854195;98.44142151;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;121940;PC diesel Euro-4;diesel;not specified;PC D Euro-4;222993.3906;1.82862E-09;93.51277161;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;121941;PC diesel Euro-4 (DPF);diesel;not specified;PC D Euro-4 (DPF);222993.3906;0.163578942;93.51277161;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;121950;PC diesel Euro-5;diesel;not specified;PC D Euro-5;159892.3125;0.193180934;95.98126221;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;121965;PC diesel Euro-6c;diesel;not specified;PC D Euro-6c;57040.42969;0.048191596;95.98126221;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;121955;PC diesel Euro-6ab;diesel;not specified;PC D Euro-6ab;94579.64063;0.114155054;95.98126221;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;121969;PC diesel Euro-6d;diesel;not specified;PC D Euro-6d;25846.60352;0.070998907;95.98126221;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;121953;PC diesel Euro-5 EA189 after software update;diesel;not specified;PC D Euro-5;159892.3125;0.02608707;95.36623383;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;132942;PC CNG/petrol Euro-4_(P);bifuel CNG/petrol;not specified;PC P Euro-4;182447.9688;1.31756E-06;249.814621;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;132952;PC CNG/petrol Euro-5_(P);bifuel CNG/petrol;not specified;PC P Euro-5;137575.3594;7.67932E-07;166.5041809;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;132962;PC CNG/petrol Euro-6_(P);bifuel CNG/petrol;not specified;PC P Euro-6ab;41605.75391;2.89897E-06;166.5041809;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;141942;PC FFV Euro-4 _(P);flex-fuel E85;not specified;PC P Euro-4;175884.0469;1.05755E-05;242.8831787;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;141952;PC FFV Euro-5 _(P);flex-fuel E85;not specified;PC P Euro-5;147831.0625;1.78275E-05;161.8843079;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;141962;PC FFV Euro-6 _(P);flex-fuel E85;not specified;PC P Euro-6ab;42676.96484;1.83909E-05;161.8843079;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;153901;PC BEV;electricity;not specified;PC BEV;43923.83594;0.010530412;0;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;154951;PC PHEV petrol Euro-5_(El);Plug-in Hybrid petrol/electric;not specified;PC PHEV;113248.4688;7.021E-05;0;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;154952;PC PHEV petrol Euro-5_(P);Plug-in Hybrid petrol/electric;not specified;PC P Euro-5;113248.4688;0.000105315;157.3926239;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;154964;PC PHEV petrol Euro-6ab_(El);Plug-in Hybrid petrol/electric;not specified;PC PHEV;63851.94922;0.00099195;0;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;154965;PC PHEV petrol Euro-6ab_(P);Plug-in Hybrid petrol/electric;not specified;PC P Euro-6ab;63851.94922;0.001487925;157.3926239;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;154957;PC PHEV petrol Euro-6d_(El);Plug-in Hybrid petrol/electric;not specified;PC PHEV;23187.92969;0.002043828;0;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;154958;PC PHEV petrol Euro-6d_(P);Plug-in Hybrid petrol/electric;not specified;PC P Euro-6ab;23187.92969;0.003065743;153.0255585;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;155951;PC PHEV diesel Euro-5_(El);Plug-in Hybrid diesel/electric;not specified;PC PHEV;167474.75;9.8622E-06;0;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;155952;PC PHEV diesel Euro-5_(D);Plug-in Hybrid diesel/electric;not specified;PC D Euro-5;167474.75;9.8622E-06;94.75514984;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;155964;PC PHEV diesel Euro-6ab_(El);Plug-in Hybrid diesel/electric;not specified;PC PHEV;81889.02344;4.11048E-05;0;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;155965;PC PHEV diesel Euro-6ab_(D);Plug-in Hybrid diesel/electric;not specified;PC D Euro-6ab;81889.02344;4.11048E-05;95.36623383;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;155957;PC PHEV diesel Euro-6d_(El);Plug-in Hybrid diesel/electric;not specified;PC PHEV;28318.78125;8.30709E-05;0;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;155958;PC PHEV diesel Euro-6d_(D);Plug-in Hybrid diesel/electric;not specified;PC D Euro-6ab;28318.78125;8.30709E-05;94.75514984;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;161922;PC LPG/petrol Euro-2_(P);bifuel LPG/petrol;not specified;PC P Euro-2;237678.8594;1.1714E-06;156.1425018;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;161932;PC LPG/petrol Euro-3_(P);bifuel LPG/petrol;not specified;PC P Euro-3;218542.3906;7.41075E-06;191.3784943;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;161942;PC LPG/petrol Euro-4_(P);bifuel LPG/petrol;not specified;PC P Euro-4;168958.2813;7.69436E-05;236.1440887;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;161952;PC LPG/petrol Euro-5_(P);bifuel LPG/petrol;not specified;PC P Euro-5;153128.6719;4.32505E-05;153.0255585;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;CO2(total);Urban;TØ,>12h,1-2km;161962;PC LPG/petrol Euro-6_(P);bifuel LPG/petrol;not specified;PC P Euro-6ab;38473.07422;3.69473E-05;148.7796783;120.5413284;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;111904;PC petrol ECE-15'04;petrol (4S);not specified;PC P Euro-0;220604.8594;7.97233E-05;2.64602E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;111910;PC petrol Euro-1;petrol (4S);not specified;PC P Euro-1;210318.5938;0.001219307;2.24835E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;111920;PC petrol Euro-2;petrol (4S);not specified;PC P Euro-2;196643.7813;0.008536982;2.60835E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;111930;PC petrol Euro-3;petrol (4S);not specified;PC P Euro-3;175838.9844;0.019227868;3.24355E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;111940;PC petrol Euro-4;petrol (4S);not specified;PC P Euro-4;145779.25;0.031943236;4.40503E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;111950;PC petrol Euro-5;petrol (4S);not specified;PC P Euro-5;106131.7969;0.058916871;2.96691E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;111961;PC petrol Euro-6ab;petrol (4S);not specified;PC P Euro-6ab;66197.00781;0.082369171;2.96691E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;111965;PC petrol Euro-6c;petrol (4S);not specified;PC P Euro-6cd;43431.35938;0.043270264;2.96691E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;111968;PC petrol Euro-6d;petrol (4S);not specified;PC P Euro-6cd;19861.0625;0.064392313;2.88459E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;121909;PC diesel 1986-1988;diesel;not specified;PC D Euro-0;406572.9063;3.87844E-05;2.17684E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;121910;PC diesel Euro-1;diesel;not specified;PC D Euro-1;377537.25;0.001675499;1.99636E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;121921;PC diesel Euro-2 (DPF);diesel;not specified;PC D Euro-2;336490.3125;0.006963221;1.93715E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;121930;PC diesel Euro-3;diesel;not specified;PC D Euro-3;284639.1563;7.01486E-18;1.5875E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;121931;PC diesel Euro-3 (DPF);diesel;not specified;PC D Euro-3 (DPF);284639.1563;0.041854195;1.5875E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;121940;PC diesel Euro-4;diesel;not specified;PC D Euro-4;222993.3906;1.82862E-09;1.5093E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;121941;PC diesel Euro-4 (DPF);diesel;not specified;PC D Euro-4 (DPF);222993.3906;0.163578942;1.5093E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;121950;PC diesel Euro-5;diesel;not specified;PC D Euro-5;159892.3125;0.193180934;1.54913E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;121965;PC diesel Euro-6c;diesel;not specified;PC D Euro-6c;57040.42969;0.048191596;1.54913E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;121955;PC diesel Euro-6ab;diesel;not specified;PC D Euro-6ab;94579.64063;0.114155054;1.54913E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;121969;PC diesel Euro-6d;diesel;not specified;PC D Euro-6d;25846.60352;0.070998907;1.54913E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;121953;PC diesel Euro-5 EA189 after software update;diesel;not specified;PC D Euro-5;159892.3125;0.02608707;1.5392E-05;2.00614E-05;;;;;;
2021ParcAuto[4.1];pass. car;2021;REF F HB41;SO2;Urban;TØ,0-1h,0-1km;132942;PC CNG/petrol Euro-4_(P);bifuel CNG/petrol;not specified;PC P Euro-4;182447.9688;1.31756E-06;4.28281E-05;2.00614E-05;;;;;;
